Question,Expected_SQL,Generated_SQL,Batch_Loss
"translate English to SQL: table ( class, team, 103lbs, 112lbs, 119lbs, 125lbs, 130lbs, 135lbs, 140lbs ) | who weighed 135lbs that was in the same class as treveor grant (lowry) at 119 lbs?",select 135lbs from table where 119lbs = treveor grant (lowry),select 135lbs from table where class = treveor grant (lowry),0.013798589818179607
"translate English to SQL: table ( class, team, 103lbs, 112lbs, 119lbs, 125lbs, 130lbs, 135lbs, 140lbs ) | who weighed 135lbs that was on the same team as tallon ricci (white pine) at 103 lbs?",select 135lbs from table where 103lbs = tallon ricci (white pine),select 135lbs from table where team = tallon ricci (white pine),0.013798589818179607
"translate English to SQL: table ( class, team, 103lbs, 112lbs, 119lbs, 125lbs, 130lbs, 135lbs, 140lbs ) | who weighed 135 lbs that was on the same team as doug del porto (galena) at 125 lbs?",select 135lbs from table where 125lbs = doug del porto (galena),select 135lbs from table where team = doug del porto (galena),0.013798589818179607
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, production_code ) | when ""c'est la vinnie"" is the title what is the air date?","select original air date from table where title = ""c",,0.009339354932308197
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, production_code ) | when joan tewkesbury is the director what is the number in seasons?",select no. in season from table where directed by = joan tewkesbury,select count no. in season from table where directed by = joan tewkesbury,0.009339354932308197
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date ) | how many series did john banas direct?",select no. in series from table where directed by = john banas,select count no. in series from table where directed by = john banas,0.009339354932308197
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date ) | what is the original air date in series 360?",select count original air date from table where no. in series = 360,select original air date from table where no. in series = 360,0.009339354932308197
"translate English to SQL: table ( species, common_name, trinidad, tobago, bocas_is., other ) | there are in tobago species name helicops angulatus",select tobago from table where species = helicops angulatus,select tobago from table where common name = helicops angulatus,0.007853809744119644
"translate English to SQL: table ( episode, garfield_episode_1, u.s._acres_episode, garfield_episode_2, original_airdate ) | which u.s. acres episode with garfield episode 1 has a date of disaster?",select u.s. acres episode from table where garfield episode 1 = date of disaster,select u.s. acres episode from table where garfield episode 1 = disaster,0.007853809744119644
"translate English to SQL: table ( episode, garfield_episode_1, u.s._acres_episode, garfield_episode_2, original_airdate ) | which garfield episode 1 is mind over melvin?",select garfield episode 1 from table where u.s. acres episode = mind over melvin,select garfield episode 1 from table where garfield episode 1 = mind over melvin,0.012397818267345428
"translate English to SQL: table ( episode, garfield_episode_1, u.s._acres_episode, garfield_episode_2, original_airdate ) | which garfield episode 1 has garfield episode 2 as the second penelope episode?",select garfield episode 1 from table where garfield episode 2 = the second penelope episode,select garfield episode 1 from table where garfield episode 2 = second penelope,0.012397818267345428
"translate English to SQL: table ( episode, garfield_episode_1, u.s._acres_episode, garfield_episode_2, original_airdate ) | which garfield episode 2 is the pie-eyed piper?",select garfield episode 2 from table where garfield episode 1 = the pie-eyed piper,select garfield episode 2 from table where garfield episode 1 = pie-eyed piper,0.012397818267345428
